Date,BANK,IT,AUTO,PHARMA,FMCG,METAL,REALTY,ENERGY,NIFTY50,INDIAVIX
2024-11-19,50626.5,41748.3515625,23359.5,21768.849609375,56378.55078125,8920.349609375,966.2999877929688,36584.19921875,23518.5,15.65999984741211
2024-11-21,50372.8984375,41952.80078125,23145.900390625,21740.099609375,55693.69921875,8717.400390625,975.2999877929688,35789.30078125,23349.900390625,15.989999771118164
2024-11-22,51135.3984375,43332.1015625,23554.099609375,21962.05078125,56956.44921875,8846.2001953125,1006.25,36523.5,23907.25,16.100000381469727
2024-11-25,52207.5,43618.1484375,23716.44921875,22177.05078125,57358.19921875,8883.0,1028.5,37006.0,24221.900390625,15.300000190734863
2024-11-26,52191.5,44085.94921875,23413.0,21961.75,57838.25,8916.7001953125,1029.1500244140625,36722.19921875,24194.5,15.3100004196167
2024-11-27,52301.80078125,44018.69921875,23517.349609375,21828.599609375,58028.6015625,8987.349609375,1024.9000244140625,37256.0,24274.900390625,14.630000114440918
2024-11-28,51906.8515625,42968.75,23134.69921875,21728.599609375,57706.05078125,8964.849609375,1025.3499755859375,36979.19921875,23914.150390625,15.210000038146973
2024-11-29,52055.6015625,43146.25,23368.55078125,22240.19921875,57943.69921875,9034.0,1020.1500244140625,37481.94921875,24131.099609375,14.430000305175781
2024-12-02,52109.0,43547.0,23599.599609375,22450.19921875,57917.0,9133.599609375,1051.199951171875,37594.3984375,24276.05078125,14.699999809265137
2024-12-03,52695.75,43754.94921875,23752.400390625,22445.69921875,57689.19921875,9246.25,1054.5999755859375,38014.05078125,24457.150390625,14.369999885559082
2024-12-04,53266.8984375,43949.25,23584.0,22422.900390625,57270.3515625,9230.099609375,1077.1500244140625,37736.05078125,24467.44921875,14.449999809265137
2024-12-05,53603.55078125,44806.3984375,23736.25,22463.400390625,57605.19921875,9282.75,1074.449951171875,37884.69921875,24708.400390625,14.529999732971191
2024-12-06,53509.5,44716.05078125,23960.25,22434.75,57744.30078125,9397.150390625,1073.9000244140625,37842.80078125,24677.80078125,14.140000343322754
2024-12-09,53407.75,44832.0,23775.05078125,22309.099609375,56460.6015625,9455.25,1076.9000244140625,37689.3984375,24619.0,14.109999656677246
2024-12-10,53577.69921875,45199.75,23767.05078125,22291.44921875,56530.25,9475.349609375,1092.3499755859375,37451.55078125,24610.05078125,13.779999732971191
2024-12-11,53391.3515625,45350.3515625,23851.849609375,22302.599609375,56766.80078125,9483.650390625,1094.3499755859375,37308.8515625,24641.80078125,13.270000457763672
2024-12-12,53216.44921875,45701.6484375,23660.30078125,22229.30078125,56146.69921875,9507.75,1089.8499755859375,37024.94921875,24548.69921875,13.1899995803833
2024-12-13,53583.80078125,45995.80078125,23773.099609375,22157.349609375,56869.3984375,9439.2998046875,1085.050048828125,37194.19921875,24768.30078125,13.050000190734863
2024-12-16,53581.3515625,45653.6015625,23790.5,22255.55078125,56697.19921875,9347.75,1118.6500244140625,36969.94921875,24668.25,14.020000457763672
2024-12-17,52834.80078125,45413.75,23417.80078125,22074.55078125,56467.44921875,9194.9501953125,1117.5999755859375,36375.3984375,24336.0,14.489999771118164
2024-12-18,52139.55078125,45526.8515625,23241.25,22314.55078125,56467.80078125,9069.900390625,1112.4000244140625,35981.80078125,24198.849609375,14.369999885559082
2024-12-19,51575.69921875,44954.19921875,23070.900390625,22697.900390625,56157.8984375,8977.2001953125,1103.25,35628.19921875,23951.69921875,14.510000228881836
2024-12-20,50759.19921875,43771.05078125,22580.0,22501.849609375,55600.80078125,8813.25,1060.0999755859375,34910.6015625,23587.5,15.069999694824219
2024-12-23,51317.6015625,43828.3515625,22557.75,22572.05078125,56135.05078125,8891.400390625,1075.6500244140625,35147.75,23753.44921875,13.520000457763672
2024-12-24,51233.0,43668.8984375,22685.55078125,22558.900390625,56439.30078125,8817.599609375,1074.75,35084.94921875,23727.650390625,13.180000305175781
2024-12-26,51170.69921875,43664.25,22876.099609375,22712.55078125,56258.0,8805.25,1077.25,35159.55078125,23750.19921875,14.039999961853027
2024-12-27,51311.30078125,43721.3984375,23099.05078125,23008.349609375,56444.25,8720.7001953125,1071.3499755859375,35039.3984375,23813.400390625,13.239999771118164
2024-12-30,50952.75,43971.44921875,22768.25,23241.150390625,56618.3984375,8609.849609375,1054.8499755859375,34832.19921875,23644.900390625,13.970000267028809
2024-12-31,50860.19921875,43337.80078125,22834.0,23412.25,56799.6484375,8649.900390625,1052.3499755859375,35188.25,23644.80078125,14.449999809265137
2025-01-01,51060.6015625,43373.1015625,22834.0,23459.75,56799.6484375,8649.900390625,1052.3499755859375,35188.25,23742.900390625,14.449999809265137
2025-01-02,51605.55078125,44351.75,24016.19921875,23553.400390625,57671.3515625,8723.349609375,1051.6500244140625,35715.8984375,24188.650390625,13.739999771118164
2025-01-03,50988.80078125,43726.55078125,24005.0,23263.5,57817.0,8729.9501953125,1045.0999755859375,35894.05078125,24004.75,13.539999961853027
2025-01-06,49922.0,43674.8515625,23482.19921875,23073.05078125,56714.3984375,8455.5,1012.0499877929688,34731.1484375,23616.05078125,15.649999618530273
2025-01-07,50202.1484375,43375.8515625,23482.099609375,23228.55078125,56719.55078125,8560.5498046875,1020.0999755859375,35164.75,23707.900390625,14.65999984741211
2025-01-08,49835.05078125,43634.25,23370.150390625,23011.099609375,56967.6015625,8503.2001953125,1018.5,35157.3984375,23688.94921875,14.470000267028809
2025-01-09,49503.5,43126.44921875,23305.19921875,22868.099609375,57495.6015625,8398.849609375,990.7000122070312,34444.94921875,23526.5,14.65999984741211
2025-01-10,48734.1484375,44609.5,23017.75,22380.849609375,57117.69921875,8262.9501953125,963.2999877929688,33743.0,23431.5,14.920000076293945
2025-01-13,48041.25,43999.1015625,22382.25,21903.349609375,56420.1484375,7951.35009765625,901.0,32623.099609375,23085.94921875,16.0
2025-01-14,48729.1484375,43061.19921875,22833.05078125,22203.900390625,55627.19921875,8267.5,908.2000122070312,33567.75,23176.05078125,15.470000267028809
2025-01-15,48751.69921875,43401.25,22712.75,21972.69921875,55549.8515625,8280.9501953125,920.8499755859375,33821.19921875,23213.19921875,15.260000228881836
2025-01-16,49278.69921875,43188.8515625,22861.25,21909.75,55240.0,8422.0,927.0499877929688,34275.1015625,23311.80078125,15.470000267028809
2025-01-17,48540.6015625,42032.19921875,22791.099609375,22061.69921875,55800.8515625,8521.7001953125,939.25,34686.1015625,23203.19921875,15.75
2025-01-20,49350.80078125,42192.80078125,22671.80078125,22182.400390625,55738.05078125,8613.349609375,945.3499755859375,34970.55078125,23344.75,16.420000076293945
2025-01-21,48570.8984375,41697.94921875,22303.19921875,21882.900390625,55622.6484375,8532.099609375,906.4000244140625,34308.5,23024.650390625,17.059999465942383
2025-01-22,48724.3984375,42590.69921875,22274.349609375,22034.94921875,55596.05078125,8470.25,865.0499877929688,33805.19921875,23155.349609375,16.770000457763672
2025-01-23,48589.0,43351.75,22518.94921875,22343.30078125,55781.80078125,8515.5498046875,873.7000122070312,33866.6015625,23205.349609375,16.700000762939453
2025-01-24,48367.80078125,43524.1015625,22171.05078125,21872.400390625,56069.3515625,8438.7998046875,853.5499877929688,33263.55078125,23092.19921875,16.75
2025-01-27,48064.6484375,42060.69921875,21970.44921875,21292.30078125,55654.5,8189.7998046875,844.5999755859375,32417.55078125,22829.150390625,18.1299991607666
2025-01-28,48866.8515625,41820.6484375,22264.150390625,20796.599609375,55441.94921875,8157.4501953125,862.9000244140625,31966.099609375,22957.25,18.200000762939453
2025-01-29,49165.94921875,42914.5,22586.349609375,21163.900390625,55163.05078125,8308.650390625,888.0,32607.849609375,23163.099609375,18.639999389648438
2025-01-30,49311.94921875,42426.6484375,22495.69921875,21419.650390625,55558.94921875,8299.75,903.7999877929688,33026.05078125,23249.5,17.389999389648438
2025-01-31,49587.19921875,42662.75,22867.599609375,21438.599609375,56691.94921875,8399.7001953125,921.3499755859375,33895.6015625,23508.400390625,16.25
2025-02-01,49587.19921875,42662.75,22867.599609375,21438.599609375,56691.94921875,8399.7001953125,921.3499755859375,33895.6015625,23482.150390625,16.25
2025-02-03,49210.55078125,42314.25,23327.0,21361.599609375,57419.55078125,8155.14990234375,949.7000122070312,32177.400390625,23361.05078125,14.350000381469727
2025-02-04,50157.94921875,42860.19921875,23535.05078125,21733.94921875,57274.69921875,8301.4501953125,954.9500122070312,32896.69921875,23739.25,14.020000457763672
2025-02-05,50343.05078125,42888.30078125,23517.099609375,21868.5,56383.75,8427.099609375,937.2999877929688,33345.44921875,23696.30078125,14.079999923706055
2025-02-06,50382.1015625,43020.94921875,23298.849609375,22009.05078125,55841.80078125,8363.650390625,916.7999877929688,33059.75,23603.349609375,14.180000305175781
2025-02-07,50158.8515625,42921.6484375,23459.94921875,22077.0,55113.30078125,8585.7998046875,917.7000122070312,32817.30078125,23559.94921875,13.6899995803833
2025-02-10,49981.0,42596.55078125,23112.650390625,21665.650390625,54856.6484375,8359.25,890.2999877929688,32109.900390625,23381.599609375,14.449999809265137
2025-02-11,49403.3984375,41968.30078125,22573.900390625,21249.5,53794.25,8213.5498046875,863.0,31436.75,23071.80078125,14.869999885559082
2025-02-12,49479.44921875,41733.0,22407.44921875,21142.05078125,53739.0,8268.400390625,839.3499755859375,31317.30078125,23045.25,14.899999618530273
2025-02-13,49359.8515625,41315.55078125,22344.30078125,21427.099609375,53314.75,8336.349609375,846.1500244140625,31286.80078125,23031.400390625,14.960000038146973
