Date,BANK_RS_21d,IT_RS_21d,AUTO_RS_21d,PHARMA_RS_21d,FMCG_RS_21d,METAL_RS_21d,REALTY_RS_21d,ENERGY_RS_21d
2012-06-25,0.0004634353078173286,-0.0009039410719203851,-0.0017066537608481545,-0.0017611881145911615,0.0009864547287581858,-0.0010452144353290949,-5.8895055607790505e-05,6.719563762244522e-05
2012-06-26,4.252543981621152e-05,-0.0006952578308990079,-0.0017568896234693406,-0.0009765132849989245,0.0007037038394280101,-0.001094333907473593,0.00015189774543107343,0.0008574523504659348
2012-06-27,6.83970640669902e-05,-0.0009585382619592474,-0.002373962673606264,-0.0008493915488129064,0.0012929133229013876,-0.0007209947991401661,-0.00018602899470171962,0.0006038228369671661
2012-06-28,0.00041941922564138457,-0.001529359629178696,-0.000971355392683034,-0.001271087848732789,0.0012664870211542988,-0.0006480919837282089,0.0007011251225241472,0.00022973639683012705
2012-06-29,0.0010226230700078349,-0.002247481480111161,-0.000509792952949163,-0.0017494138043570465,0.0009223451427262646,-0.0003726832214671484,-6.4908444440052275e-06,-0.00024866323981337975
2012-07-02,0.0014303860215198099,-0.0023868990569629687,-0.0006972644396268332,-0.0017312402648049213,-0.0010823143114027664,-0.0001872261499064982,0.001029942432275754,0.0001330663390607563
2012-07-03,0.0012413404189101475,-0.002515849031451218,-0.0009669242900699083,-0.001379901581429436,-0.0007614012293644511,0.0005143963721743385,0.001109161454543964,-2.2726881630109018e-05
2012-07-04,0.0009817753515928545,-0.0027672515461999708,-0.0005784993741746931,-0.0014878357573407629,-0.00034459373693405786,0.0016591614971914392,0.002560803837623051,-0.0005952850773450857
2012-07-05,0.0011563702641471888,-0.002431068690230559,-0.0008838590948457678,-0.0007622897175590844,-0.00011133697163657726,0.0011694679559102594,0.0022364224644505068,-0.0005609846948992645
2012-07-06,0.00080085838735256,-0.002413156412673828,-0.0010957901958079776,-0.00020895142550951366,0.00042073892170367555,0.000660298936219795,0.0011946825161054837,-0.0005113589285347868
2012-07-09,0.0008221040811971221,-0.0015652994729396298,-0.0010235697374839838,-9.020518611582533e-05,0.0002650833388293801,0.00029848118689073354,0.000403472069853241,-0.00045604239173684504
2012-07-10,0.0009296359639221785,-0.0019466513332507597,-0.0007297529008075522,0.00034700664708609214,0.00015522076372700977,0.0002995359644178421,0.0008664635709479383,-0.0005596322666220634
2012-07-11,0.0008826366879635254,-0.0014922522372579114,-0.0011765103850059264,0.001243606748147335,7.932678586572927e-05,0.00023516919151766384,0.0003598769636192682,-0.0004734009335717461
2012-07-12,0.0011949972020972035,-0.0034982703721575135,-0.00019069327610901784,0.0016659198169787133,0.00014024020240578834,0.0005517338949213553,0.0022381276619823174,0.0003813017914199206
2012-07-13,0.0019346496663167124,-0.004439567041744219,0.0001391779235175351,0.0013012485433104987,-0.00010574759305321266,1.5687336874037902e-05,0.002446184175024176,8.443754359601405e-05
2012-07-16,0.0017878048589420035,-0.005075034622131849,-0.0003878602117059616,0.002484623716046051,0.000180176598300144,-0.0006341450831954725,0.0018169739544116282,0.0007313025071535869
2012-07-17,0.0025978491863453096,-0.005507085274788848,-0.0013589135906008835,0.0024924295103529296,0.0007772058956306061,-0.0009058970251039009,0.0018685058003477025,0.0002706200704394536
2012-07-18,0.0027967431245925598,-0.005019988101701112,-0.0009000699312054917,0.0018072013678346538,0.00026543452527800484,-7.656662910572988e-06,0.002337319111570517,-0.00044689312887929045
2012-07-19,0.0025588183081656016,-0.004120262714820637,-0.0016594213005910702,0.0011985831677678897,0.0002489619628451257,-0.0002042521848997197,0.002592955970953311,-0.0002807164951581484
2012-07-20,0.001711567825870494,-0.0033696534187521742,-0.0011179992170997724,0.001320655369886424,0.0002155176067644942,0.0002327503012427761,0.0013678298262567237,0.00045360548468388536
2012-07-23,0.001368449511114528,-0.0031725217932200693,-0.0016928902394201704,0.0019402579204037555,0.0004705942326004943,-6.107683402850519e-06,0.0004573239983282514,0.00059298970106876
2012-07-24,0.0016318358374147028,-0.003632622428089216,-0.0018283861030337638,0.001966912363229742,0.0010120115588577601,3.385935571440708e-05,0.00026900549765789396,0.0006291809641422144
2012-07-25,0.0015055519302864396,-0.0031871640035832215,-0.0020294158998251963,0.001877133822695466,0.0018968618100688472,-0.0005861172939714447,0.00027949368082080285,-3.0357756191251253e-05
2012-07-26,0.001237530626164676,-0.003644017050565538,-0.001333428841453996,0.0023946820216890863,0.0017253102253357313,-0.0011912147408670928,-0.0007672770685150113,4.074203612650139e-07
2012-07-27,0.0011044137649879806,-0.0035911172257543436,-0.0014382600235632792,0.0020651817759230824,0.0014476817178607564,-0.000727926919053454,-0.0016660879915766861,0.00011127116492483494
2012-07-30,0.001047059421854801,-0.0033083636188434968,-0.0010943887930658985,0.0021873495711279304,0.0011857553703221548,-0.0011435787527401399,-0.0008221985082810412,0.00019623227988801529
2012-07-31,0.00032087528822927344,-0.0029826552452684135,-0.0009496355021669414,0.00206019281699644,0.002092867605440723,-0.0012272609084554079,-0.001620689384777982,0.0004958377231506231
2012-08-01,0.000149455905094563,-0.0029481484102553556,-0.0011141101145285357,0.002556830873038717,0.002682168743269398,-0.001973824291016674,-0.0021801139940182796,0.00028750913738982307
2012-08-02,-6.050298850465057e-06,-0.0026035412591353677,-0.0013543834368854742,0.0027486196449821427,0.003384175058596802,-0.0027923226034183663,-0.002977844784308334,0.00034598774312516125
2012-08-03,-0.0004747919006242937,-0.002068169887178993,-0.0016919347820552257,0.0032457774122279,0.00295896787182194,-0.0030536769010734172,-0.002810968777663928,0.0009272039727496134
2012-08-06,-0.0005611057566216537,-0.0023567428651235706,-0.0012905716399274777,0.0027174648861481156,0.0018441010582641668,-0.002735360114948043,-0.0022621304277136043,0.0017734071795443072
2012-08-07,-0.0005348624488744514,-0.0023126317985299625,-0.0009706678030444857,0.0021977268865651096,0.0015815401003842814,-0.0026325602947261427,-0.0018726151828155125,0.0013087503620864845
2012-08-08,-0.0009293709219174073,-0.001763369283995392,-0.0005963206176490701,0.0023538997861048674,0.0015546783338910555,-0.0023835230123997802,-0.0030979830345404585,0.0016059462896592506
2012-08-09,-0.0013528196659991633,-0.0019275484002950734,-4.890610021011047e-05,0.0022299295063006055,0.0026986095961607616,-0.0018520213977644218,-0.002984746129081649,0.0015223003662110592
2012-08-10,-0.0019368340409265557,0.0006019648432099115,-0.0006633602373228172,0.0014616518601015403,0.0024570108775938235,-0.0019054864620160154,-0.0043371581609217055,0.0009850437049737136
2012-08-13,-0.0019627695678991184,0.0005391904423525655,-0.0010222530141968176,0.001291392327590439,0.002052779187397818,-0.0016618089256469624,-0.0027230083898341587,0.0010637618425506873
2012-08-14,-0.0018702778931914195,0.001326881284839632,-0.0008455475791332508,-3.127256230832788e-05,0.0017749998482118345,-0.0007580931779416268,-0.002880715312640776,0.0010131896041126129
2012-08-16,-0.0021307361330470823,0.0014595545179163748,0.00031231083740605216,-0.00016929243396653082,0.00042704798461772617,-0.0012149957803859442,-0.00220938122975397,0.0016843121170146496
2012-08-17,-0.00220706558716746,0.0019327142717847409,0.0004979273832401393,0.0005167620470439692,0.001191096273015875,-0.002502437684937019,-0.0033858329092511345,0.0015468740125172947
2012-08-21,-0.0022814022998759154,0.0016707182577838185,0.0010774507873387647,0.00024794090905634397,0.0011497898798949044,-0.0027790519905321054,-0.003169698047151974,0.0011252747110201125
2012-08-22,-0.0019063813344429648,0.0015749892936605693,0.0007903497545933052,0.0006631491526418395,0.0009579128040912595,-0.0031881401241655224,-0.003479114110087352,0.0009362517710051765
2012-08-23,-0.0018485587288771571,0.0021372712665621175,0.0007165855272364607,0.0003436438659270287,0.0010466225963442623,-0.002148043248669508,-0.0030397508694585086,0.0001550692659312452
2012-08-24,-0.0021855663090346467,0.0025240809626038475,0.0010979990627244035,0.0004995762487974673,0.0005992015555879209,-0.0020788896926618432,-0.0037388912090540556,-3.9618025991151884e-05
2012-08-27,-0.002739364226964414,0.0020785533057145816,0.0013537147188792827,0.000531298770371634,0.000620502681179851,-0.001571052573450992,-0.004774663621483136,0.000569795748893182
2012-08-28,-0.0029316557459436025,0.0026696652947137025,0.0006964824942002719,0.00015282055027976936,0.0010913522901014037,-0.0029043595164558937,-0.003847296158458891,0.0006839323784443266
2012-08-29,-0.0023313735678992626,0.0026666927929154616,0.0006641734437833238,0.0011682692712158313,0.001788815798573985,-0.003648465944809002,-0.003982742639827622,0.0007919190989938692
2012-08-30,-0.0025631740614257136,0.00298299013799354,0.0003449218657782529,0.0012961325118971425,0.0023137374748413994,-0.004075506486584096,-0.004260795224794522,0.0006867125217438342
2012-08-31,-0.002107944833194736,0.0027851162992419396,0.0004662404905939359,0.001756797562539541,0.0024185894158143782,-0.0043445306013204545,-0.00467577202776236,6.131741674335166e-05
2012-09-03,-0.002255451540220029,0.003223481445606102,0.0008877709626886718,0.0013194349078282015,0.002475181944576867,-0.004048216716635229,-0.005121794842285009,2.806118066509263e-05
2012-09-04,-0.002095349728464972,0.0029334668107409245,0.001143155979366528,0.0010940968398994483,0.0019555826261709597,-0.00393450329687554,-0.004460339431605339,0.0007046029935365962
2012-09-05,-0.0023974947350794964,0.0030352284306228495,0.0013290621826443304,0.0005274323147493332,0.0027809959597483603,-0.004055927580612267,-0.004386801817492921,0.00038211509467335535
2012-09-06,-0.002264402306259041,0.0046665928111045436,0.00118128503172437,0.0010302467361788857,0.0025452824779733053,-0.003867912476930476,-0.004718260388370882,-0.0004111601212478859
2012-09-07,-0.002209253149150939,0.004212849724401646,0.0009674611006605808,0.0012372929845919454,0.0021795214943231838,-0.0033234858763650254,-0.00445305822094791,-0.00011187926246998778
2012-09-10,-0.0023508466966346607,0.003945015248553361,0.000787634049035702,0.002030893260198455,0.001969321374084278,-0.0030667760062008395,-0.0037671538583687408,-0.00027938259575301013
2012-09-11,-0.002030653877442899,0.004048532550125004,0.000127215652471933,0.001733457904038541,0.0010587895074579798,-0.004383802910145656,-0.003541598300747091,-0.0002286723395244942
2012-09-12,-0.0017934211170545268,0.003487556435979436,0.000913432284844165,0.0014412111845881132,0.0006600015489010985,-0.0038543529566533495,-0.0030984963616790583,-0.0005597696127653317
2012-09-13,-0.0016665995289251439,0.0038449551965809045,0.0010621760672715353,0.0008564813666228297,0.0011191508693128497,-0.0037439130049553913,-0.004431215915879328,-0.0005467184651221697
