Date,Benchmark_Nifty50,Model_Driven_Overlay,Baseline_Momentum_Overlay
2023-12-14,1.2168559812164015,1.1581714100426788,1.2707828661493294
2023-12-15,1.2324924162039532,1.1608122159440826,1.274211860809384
2023-12-18,1.2303077213691447,1.1610054122838986,1.270053075059727
2023-12-19,1.2322849277554118,1.167832647129873,1.2712523925610553
2023-12-20,1.214759220270787,1.1566189351067817,1.2395542488399685
2023-12-21,1.2207692838070756,1.1640474819564521,1.250926560046203
2023-12-22,1.226176197412798,1.1670292292726343,1.268250833836251
2023-12-26,1.23144584643428,1.1756020599144446,1.2789892107024143
2023-12-27,1.2436415288707534,1.1842281876573497,1.2878401197336262
2023-12-28,1.2507396901794223,1.1962049131996848,1.3027231899438874
2023-12-29,1.2480203884325038,1.1971272067588583,1.304894283576107
2024-01-01,1.248623251067632,1.1972864722477365,1.304894283576107
2024-01-02,1.2442452335064613,1.2046282190526656,1.3078787466590704
2024-01-03,1.2356904898635284,1.2066228281461888,1.3063521282915647
2024-01-04,1.2437756348362647,1.2149469048865715,1.3402037246579024
2024-01-05,1.246769754028939,1.2131087217208862,1.341533689974423
2024-01-08,1.2353587374855324,1.1962722564534336,1.3340072944092087
2024-01-09,1.2371863113546322,1.1972926899723664,1.3496699697278192
2024-01-10,1.2414197823017121,1.1979827383619952,1.3548044280739597
2024-01-11,1.2430552721535642,1.1972912958553696,1.3600790720280551
2024-01-12,1.2571784973990754,1.200629044395539,1.3719665902465472
2024-01-15,1.2687752132335444,1.2095586761533306,1.3773788633807145
2024-01-16,1.2650290427825037,1.2053454421588767,1.3707482494779386
2024-01-17,1.2383169798724873,1.1803604523105646,1.34538904086292
2024-01-18,1.2320037358963605,1.1792513147870036,1.341328448844232
2024-01-19,1.2411627652255053,1.185225878977276,1.3556419599617986
2024-01-23,1.2189458300259894,1.1704451759201964,1.3043496707588775
2024-01-24,1.2312315933392188,1.1826406384723898,1.3252515003942777
2024-01-25,1.2254014071823105,1.1710062096821618,1.3327059009440698
2024-01-29,1.2472992913845469,1.1774785041966398,1.3677420308150767
2024-01-30,1.2348722414690436,1.1693604677952416,1.3628899911441659
2024-01-31,1.2464992546452311,1.1885772363569693,1.3837360652462463
2024-02-01,1.2448773727606215,1.1890611827733315,1.3766441104588478
2024-02-02,1.2538157779067243,1.189430703966292,1.4060228565077437
2024-02-05,1.2490965033547201,1.1921577425013627,1.416348540937097
2024-02-06,1.2581116008780258,1.1945518805168716,1.4286302302261098
2024-02-07,1.258174684984423,1.1985063912529785,1.4422545256873278
2024-02-08,1.2459209563461948,1.1821504502168767,1.4407455382304413
2024-02-09,1.2496186298913745,1.191236589380571,1.429378710046209
2024-02-12,1.2400330994609712,1.1814981437587928,1.3918484959495447
2024-02-13,1.2473086639242987,1.189705551767698,1.3859806675715476
2024-02-14,1.252849348062695,1.1926340705118463,1.4100334881498418
2024-02-15,1.2568984418226739,1.1911171498862239,1.4249028693883294
2024-02-16,1.2643308905546369,1.200435230696345,1.4329523814479919
2024-02-19,1.2690002928885886,1.205256146047499,1.4329523814479919
2024-02-20,1.273278051598493,1.2118288672487976,1.4373071764492213
2024-02-21,1.2651122382891289,1.2096318261293912,1.4399154362813436
2024-02-22,1.274393538068735,1.2138249984555711,1.451797857488237
2024-02-23,1.2741210487999943,1.2139666196893668,1.4549712311533698
2024-02-26,1.2689108133433105,1.2098175038649155,1.4531005508528443
2024-02-27,1.2732797496725736,1.212122670853403,1.4587707460958996
2024-02-28,1.259021058242489,1.2004812828867801,1.427855787199483
2024-02-29,1.2608350774294372,1.204545715264768,1.4309591563049147
2024-03-01,1.2810872076911592,1.2122855508578705,1.4403730543073912
2024-03-04,1.2849151879334682,1.2166533301893703,1.4583628149676098
2024-03-05,1.28208488635715,1.2146887434201494,1.4635244804742396
2024-03-06,1.2888198700131652,1.2222308420785384,1.4576909264934845
2024-03-07,1.2899376520681265,1.2262417929926657,1.456545704146823
2024-03-11,1.2806773374287341,1.2196450135722905,1.446011164985909
2024-03-12,1.2808521621144728,1.2106623948515443,1.4185517049939238
2024-03-13,1.2613212245149037,1.201360676528431,1.3580781172087375
2024-03-14,1.2698331173919684,1.2088825639307763,1.3757710798539466
2024-03-15,1.2627436076737093,1.2034365043282023,1.3636570511955441
2024-03-18,1.2645970628125547,1.2034914670064385,1.3710314361274916
2024-03-19,1.250862319688972,1.1842522749174138,1.3511041552756848
2024-03-20,1.2521029885364414,1.184558793155678,1.3576044785430597
2024-03-21,1.2619739785881143,1.195024270889509,1.3847231793177965
2024-03-22,1.2668263779128381,1.2047638920077894,1.3995151582983816
2024-03-26,1.2615380017163065,1.2017100817062183,1.4068201083691971
2024-03-27,1.2683391528335948,1.2013514996946724,1.412946949146463
2024-03-28,1.2799381870370223,1.2072438053173538,1.4223523816374248
2024-04-01,1.2876597284019429,1.2121272496002982,1.4474925881633949
2024-04-02,1.287160939187659,1.213272728974571,1.45994549951766
2024-04-03,1.2860913401051541,1.215774134132259,1.446026036291606
2024-04-04,1.2906692718663422,1.2256446101315228,1.4458772552062609
2024-04-05,1.2906147440712015,1.2262729105332177,1.4506385479664656
2024-04-08,1.2993332290423412,1.2336268607363923,1.4734714144256718
2024-04-09,1.2979824916123495,1.2337828489833067,1.4713658769262157
2024-04-10,1.3043328532491658,1.238171490356789,1.479159524067481
2024-04-12,1.290826458547444,1.2288507450725397,1.467272631786036
2024-04-15,1.276595814972557,1.212365394934133,1.4565241287809074
2024-04-16,1.2694340714649541,1.1997847181811294,1.4558340531697394
2024-04-18,1.2606890416179553,1.1919877520183033,1.4448109308146297
